seed,detector,variant,view,rewrite,n_harm,recall,miss_mean_p,conf_miss,fpr,recall_swap_storm,recall_early_measure,auc,ece,dj_fpr
2,ngram_lr,aug_loro,raw,swap_to_3cx,185,0.5081081081081081,0.23705881956708003,0.10810810810810811,0.0,0.2903225806451613,0.7282608695652174,,,
2,ngram_lr,aug_loro,raw,identity_pad,92,0.4673913043478261,0.20828449103608998,0.10869565217391304,0.0,nan,0.4673913043478261,,,
2,ngram_lr,aug_loro,raw,cx_pad,92,0.9456521739130435,0.33794943582673354,0.0,0.6842105263157895,nan,0.9456521739130435,,,
2,ngram_lr,aug_loro,raw,decompose,187,0.7914438502673797,0.3656086350284764,0.0,0.10526315789473684,0.8526315789473684,0.7282608695652174,,,
2,ngram_lr,aug_loro,raw,relabel,92,0.8260869565217391,0.3098753101231005,0.0,0.0,nan,0.8260869565217391,,,
2,ngram_lr,aug_loro,raw,combined,186,0.4032258064516129,0.3335145866912783,0.005376344086021506,0.0,0.13978494623655913,0.6666666666666666,,,
2,cnn,clean,raw,none,92,0.9891304347826086,0.42042237520217896,0.0,0.010526315789473684,nan,0.9891304347826086,0.9989702517162472,0.02431424741040577,0.0
2,cnn,clean,raw,swap_to_3cx,185,0.4918918918918919,0.014172105118632317,0.5027027027027027,0.010526315789473684,0.0,0.9891304347826086,,,
2,cnn,clean,raw,identity_pad,92,0.967391304347826,0.396512508392334,0.0,0.021052631578947368,nan,0.967391304347826,,,
2,cnn,clean,raw,cx_pad,92,0.9782608695652174,0.3380810022354126,0.0,0.021052631578947368,nan,0.9782608695652174,,,
2,cnn,clean,raw,decompose,187,0.48663101604278075,0.07400619238615036,0.3850267379679144,0.010526315789473684,0.0,0.9891304347826086,,,
2,cnn,clean,raw,relabel,92,0.9891304347826086,0.42042237520217896,0.0,0.010526315789473684,nan,0.9891304347826086,,,
2,cnn,clean,raw,combined,186,0.45161290322580644,0.03764335438609123,0.4946236559139785,0.010526315789473684,0.0,0.9032258064516129,,,
2,feat_gb,clean,raw,none,92,1.0,nan,0.0,0.0,nan,1.0,1.0,0.0025290079201868297,0.0
2,feat_gb,clean,raw,swap_to_3cx,185,0.4972972972972973,0.0003271754648812422,0.5027027027027027,0.0,0.0,1.0,,,
2,feat_gb,clean,raw,identity_pad,92,1.0,nan,0.0,0.010526315789473684,nan,1.0,,,
2,feat_gb,clean,raw,cx_pad,92,1.0,nan,0.0,0.0,nan,1.0,,,
2,feat_gb,clean,raw,decompose,187,0.4919786096256685,0.0003594026802568382,0.5080213903743316,0.0,0.0,1.0,,,
2,feat_gb,clean,raw,relabel,92,1.0,nan,0.0,0.0,nan,1.0,,,
2,feat_gb,clean,raw,combined,186,0.5,0.0012228190628220446,0.5,0.0,0.0,1.0,,,
2,feat_gb,aug_loro,raw,swap_to_3cx,185,1.0,nan,0.0,0.0,1.0,1.0,,,
2,feat_gb,aug_loro,raw,identity_pad,92,1.0,nan,0.0,0.0,nan,1.0,,,
2,feat_gb,aug_loro,raw,cx_pad,92,1.0,nan,0.0,0.3368421052631579,nan,1.0,,,
2,feat_gb,aug_loro,raw,decompose,187,0.9679144385026738,0.3352141461374866,0.0,0.14736842105263157,0.9368421052631579,1.0,,,
2,feat_gb,aug_loro,raw,relabel,92,1.0,nan,0.0,0.0,nan,1.0,,,
2,feat_gb,aug_loro,raw,combined,186,0.5,0.01556084719160188,0.5,0.0,0.0,1.0,,,
2,ngram_lr,clean,L1,none,187,0.9518716577540107,0.3954584780301978,0.0,0.010526315789473684,1.0,0.9021739130434783,0.9971291866028708,0.11870486250240274,0.0
2,ngram_lr,clean,L1,swap_to_3cx,187,0.9518716577540107,0.3954584780301978,0.0,0.010526315789473684,1.0,0.9021739130434783,,,
2,ngram_lr,clean,L1,identity_pad,187,0.9518716577540107,0.3954584780301978,0.0,0.010526315789473684,1.0,0.9021739130434783,,,
2,ngram_lr,clean,L1,cx_pad,187,0.9518716577540107,0.3954584780301978,0.0,0.010526315789473684,1.0,0.9021739130434783,,,
2,ngram_lr,clean,L1,decompose,187,0.9518716577540107,0.3954584780301978,0.0,0.010526315789473684,1.0,0.9021739130434783,,,
2,ngram_lr,clean,L1,relabel,187,0.8983957219251337,0.38973464504298133,0.0,0.021052631578947368,0.9157894736842105,0.8804347826086957,,,
2,ngram_lr,clean,L1,combined,187,0.8983957219251337,0.38973464504298133,0.0,0.021052631578947368,0.9157894736842105,0.8804347826086957,,,
2,ngram_lr,aug_loro,L1,swap_to_3cx,187,0.9732620320855615,0.3078137026701761,0.0,0.010526315789473684,0.9894736842105263,0.9565217391304348,,,
2,ngram_lr,aug_loro,L1,identity_pad,187,0.9732620320855615,0.3078137026701761,0.0,0.010526315789473684,0.9894736842105263,0.9565217391304348,,,
2,ngram_lr,aug_loro,L1,cx_pad,187,0.9732620320855615,0.3078137026701761,0.0,0.010526315789473684,0.9894736842105263,0.9565217391304348,,,
2,ngram_lr,aug_loro,L1,decompose,187,0.9732620320855615,0.3083627645775344,0.0,0.010526315789473684,0.9894736842105263,0.9565217391304348,,,
2,ngram_lr,aug_loro,L1,relabel,187,0.9572192513368984,0.30408638761604323,0.0053475935828877,0.021052631578947368,0.9789473684210527,0.9347826086956522,,,
2,ngram_lr,aug_loro,L1,combined,187,0.9572192513368984,0.30408638761604323,0.0053475935828877,0.021052631578947368,0.9789473684210527,0.9347826086956522,,,
2,cnn,clean,L1,none,187,0.9732620320855615,0.42057687044143677,0.0,0.021052631578947368,0.9473684210526315,1.0,0.9967914438502674,0.0570112518596311,0.0
2,cnn,clean,L1,swap_to_3cx,187,0.9732620320855615,0.42057687044143677,0.0,0.021052631578947368,0.9473684210526315,1.0,,,
2,cnn,clean,L1,identity_pad,187,0.9732620320855615,0.42057687044143677,0.0,0.021052631578947368,0.9473684210526315,1.0,,,
2,cnn,clean,L1,cx_pad,187,0.9732620320855615,0.42057687044143677,0.0,0.021052631578947368,0.9473684210526315,1.0,,,
2,cnn,clean,L1,decompose,187,0.9732620320855615,0.42057687044143677,0.0,0.021052631578947368,0.9473684210526315,1.0,,,
2,cnn,clean,L1,relabel,187,0.9732620320855615,0.3104742467403412,0.0,0.042105263157894736,0.9473684210526315,1.0,,,
2,cnn,clean,L1,combined,187,0.9732620320855615,0.3104742467403412,0.0,0.042105263157894736,0.9473684210526315,1.0,,,
2,feat_gb,clean,L1,none,187,1.0,nan,0.0,0.0,1.0,1.0,1.0,8.1342386802694e-05,0.0
2,feat_gb,clean,L1,swap_to_3cx,187,1.0,nan,0.0,0.0,1.0,1.0,,,
2,feat_gb,clean,L1,identity_pad,187,1.0,nan,0.0,0.0,1.0,1.0,,,
2,feat_gb,clean,L1,cx_pad,187,1.0,nan,0.0,0.0,1.0,1.0,,,
2,feat_gb,clean,L1,decompose,187,1.0,nan,0.0,0.0,1.0,1.0,,,
2,feat_gb,clean,L1,relabel,187,1.0,nan,0.0,0.021052631578947368,1.0,1.0,,,
2,feat_gb,clean,L1,combined,187,1.0,nan,0.0,0.021052631578947368,1.0,1.0,,,
2,feat_gb,aug_loro,L1,swap_to_3cx,187,0.9946524064171123,0.2880051002112061,0.0,0.0,0.9894736842105263,1.0,,,
2,feat_gb,aug_loro,L1,identity_pad,187,0.9946524064171123,0.2880051002112061,0.0,0.0,0.9894736842105263,1.0,,,
2,feat_gb,aug_loro,L1,cx_pad,187,0.9946524064171123,0.2880051002112061,0.0,0.0,0.9894736842105263,1.0,,,
2,feat_gb,aug_loro,L1,decompose,187,0.9893048128342246,0.3637098453446128,0.0,0.0,0.9789473684210527,1.0,,,
2,feat_gb,aug_loro,L1,relabel,187,1.0,nan,0.0,0.0,1.0,1.0,,,
2,feat_gb,aug_loro,L1,combined,187,1.0,nan,0.0,0.0,1.0,1.0,,,
2,ngram_lr,clean,L3,none,92,0.9782608695652174,0.4407860209456902,0.0,0.0,nan,0.9782608695652174,1.0,0.11672967569731449,0.0
2,ngram_lr,clean,L3,swap_to_3cx,185,0.4756756756756757,0.17156152857255286,0.07567567567567568,0.0,0.0,0.9565217391304348,,,
2,ngram_lr,clean,L3,identity_pad,92,0.9782608695652174,0.4407860209456902,0.0,0.0,nan,0.9782608695652174,,,
2,ngram_lr,clean,L3,cx_pad,92,0.9782608695652174,0.4407860209456902,0.0,0.0,nan,0.9782608695652174,,,
2,ngram_lr,clean,L3,decompose,187,0.47058823529411764,0.16717521502123237,0.0855614973262032,0.0,0.0,0.9565217391304348,,,
2,ngram_lr,clean,L3,relabel,92,0.967391304347826,0.42286466947254553,0.0,0.0,nan,0.967391304347826,,,
2,ngram_lr,clean,L3,combined,186,0.4731182795698925,0.1757660112383462,0.08064516129032258,0.0,0.0,0.946236559139785,,,
2,ngram_lr,aug_loro,L3,swap_to_3cx,185,1.0,nan,0.0,0.0,1.0,1.0,,,
2,ngram_lr,aug_loro,L3,identity_pad,92,0.967391304347826,0.36121880596883615,0.0,0.010526315789473684,nan,0.967391304347826,,,
2,ngram_lr,aug_loro,L3,cx_pad,92,0.967391304347826,0.35348927113681844,0.0,0.010526315789473684,nan,0.967391304347826,,,
2,ngram_lr,aug_loro,L3,decompose,187,0.9732620320855615,0.3183719520857198,0.0,0.010526315789473684,0.9894736842105263,0.9565217391304348,,,
2,ngram_lr,aug_loro,L3,relabel,92,0.9565217391304348,0.3742456970280319,0.0,0.010526315789473684,nan,0.9565217391304348,,,
2,ngram_lr,aug_loro,L3,combined,186,0.9946236559139785,0.4966853696561847,0.0,0.0,1.0,0.989247311827957,,,
2,cnn,clean,L3,none,92,1.0,nan,0.0,0.0,nan,1.0,1.0,0.00363749955198105,0.0
2,cnn,clean,L3,swap_to_3cx,185,0.4972972972972973,0.0028838147409260273,0.5027027027027027,0.0,0.0,1.0,,,
2,cnn,clean,L3,identity_pad,92,1.0,nan,0.0,0.0,nan,1.0,,,
2,cnn,clean,L3,cx_pad,92,1.0,nan,0.0,0.0,nan,1.0,,,
2,cnn,clean,L3,decompose,187,0.4919786096256685,0.0030043080914765596,0.5080213903743316,0.0,0.0,1.0,,,
2,cnn,clean,L3,relabel,92,1.0,nan,0.0,0.0,nan,1.0,,,
2,cnn,clean,L3,combined,186,0.4946236559139785,0.003592275781556964,0.5053763440860215,0.0,0.0,0.989247311827957,,,
2,feat_gb,clean,L3,none,92,1.0,nan,0.0,0.0,nan,1.0,1.0,2.1893134892652365e-05,0.0
2,feat_gb,clean,L3,swap_to_3cx,185,0.4972972972972973,2.1422775655502493e-05,0.5027027027027027,0.0,0.0,1.0,,,
2,feat_gb,clean,L3,identity_pad,92,1.0,nan,0.0,0.0,nan,1.0,,,
2,feat_gb,clean,L3,cx_pad,92,1.0,nan,0.0,0.0,nan,1.0,,,
2,feat_gb,clean,L3,decompose,187,0.4919786096256685,2.1422775655502493e-05,0.5080213903743316,0.0,0.0,1.0,,,
2,feat_gb,clean,L3,relabel,92,1.0,nan,0.0,0.0,nan,1.0,,,
2,feat_gb,clean,L3,combined,186,0.4946236559139785,2.1422775655502493e-05,0.5053763440860215,0.0,0.0,0.989247311827957,,,
2,feat_gb,aug_loro,L3,swap_to_3cx,185,0.9459459459459459,0.20537623355328832,0.010810810810810811,0.042105263157894736,0.8924731182795699,1.0,,,
2,feat_gb,aug_loro,L3,identity_pad,92,1.0,nan,0.0,0.021052631578947368,nan,1.0,,,
2,feat_gb,aug_loro,L3,cx_pad,92,1.0,nan,0.0,0.021052631578947368,nan,1.0,,,
2,feat_gb,aug_loro,L3,decompose,187,0.9197860962566845,0.1843062393598952,0.016042780748663103,0.031578947368421054,0.8421052631578947,1.0,,,
2,feat_gb,aug_loro,L3,relabel,92,1.0,nan,0.0,0.021052631578947368,nan,1.0,,,
2,feat_gb,aug_loro,L3,combined,186,0.946236559139785,0.2181926363364986,0.016129032258064516,0.042105263157894736,0.8924731182795699,1.0,,,
